index,pdi,ls,ta,sa,rg,rgn,ze,sm
916,1.14,6,20,6,71.12459572824655,12.235352836980946,36.25,852.415579347944
917,1.14,6,20,7,72.03797907915863,12.212452168145354,36.562,875.736274179887
918,1.14,6,20,8,73.81053014008585,12.430629448127572,36.781,901.522863902935
919,1.14,6,20,9,81.53900166350581,13.569168377347156,36.781,877.099544259126
920,1.14,6,30,0,78.40980693841183,12.957894220516234,34.438,886.551834970787
921,1.14,6,30,1,72.42201355653734,12.538925346193633,34.906,743.10116253642
922,1.14,6,30,2,74.41603557157075,12.63207169103206,35.156,908.030533424615
923,1.14,6,30,3,74.78204838871669,12.985023165509734,35.562,874.005957593296
924,1.14,6,30,4,68.27435996787928,11.527499210432742,35.344,878.030131732944
925,1.14,6,30,5,82.22485259364328,13.958163781555015,34.906,759.723172082292
926,1.14,6,30,6,69.09035270968405,11.788691659260058,34.781,768.693788670801
927,1.14,6,30,7,70.8799243592984,12.032291126152344,36.062,726.30451633835
928,1.14,6,30,8,72.80036286732124,12.187023691839965,34.688,785.663077375615
929,1.14,6,30,9,80.4050135442188,13.432577112507692,33.594,765.878935170792
930,1.14,6,40,0,76.57226294990876,12.730728509161043,32.031,800.900734175295
931,1.14,6,40,1,70.94230994129765,12.29339242758656,32.5,699.72796552803
932,1.14,6,40,2,73.68384741140771,12.473904948728682,32.469,829.937414250934
933,1.14,6,40,3,73.59676034951502,12.851248741143625,34.219,826.456171532189
934,1.14,6,40,4,67.48753347151015,11.30459773363963,33.531,745.472156891746
935,1.14,6,40,5,81.05281344530616,13.640024562313728,32.656,661.897645749991
936,1.14,6,40,6,68.27339964710055,11.7298046740806,33.219,690.486927380917
937,1.14,6,40,7,69.34523557327206,11.566326145653791,33.031,688.387456128857
938,1.14,6,40,8,72.77359860770223,12.081905649116283,32.75,732.457996241531
939,1.14,6,40,9,78.69953133984474,13.118587384492503,32.812,790.616179193506
940,1.14,6,50,0,74.59358122567691,12.242817929882236,30.625,744.716836757968
941,1.14,6,50,1,70.67797274496711,12.168256007102372,29.094,641.674425675991
942,1.14,6,50,2,72.39432762684224,12.182961715379689,30.562,790.715699861165
943,1.14,6,50,3,71.55150387749299,12.372725857977954,31.5,754.425325771072
944,1.14,6,50,4,66.3328664824468,11.115963816557018,30.938,683.355823754561
945,1.14,6,50,5,80.47769069368826,13.52787922335769,30.188,617.221195080718
946,1.14,6,50,6,67.37195549364512,11.510725962282098,30.625,650.668214832401
947,1.14,6,50,7,68.78726920844144,11.524152888524618,30.625,682.036827772435
948,1.14,6,50,8,71.98416669321531,12.054562276443637,30.969,641.697275664806
949,1.14,6,50,9,77.40560421088094,12.824887314311365,29.75,678.418852629964
950,1.14,8,10,0,96.54894132240334,16.387081326827694,39.188,1099.73548822331
951,1.14,8,10,1,92.48278229892524,15.942906503315411,41.156,1163.76437238548
952,1.14,8,10,2,93.2875486609189,15.802507889052812,39.781,1304.08275888144
953,1.14,8,10,3,87.66860516485798,14.748335411484058,40.344,1112.38540247133
954,1.14,8,10,4,87.1477063997547,14.93557097773934,40.938,1274.98672312828
955,1.14,8,10,5,92.39074599530046,15.87316753485212,39.938,1050.66999245531
956,1.14,8,10,6,94.5336142408068,16.301730350362387,41.344,1102.99889572415
957,1.14,8,10,7,87.93128719520465,14.927267192263926,39.875,1400.90675202364
958,1.14,8,10,8,93.90479061901672,15.53024473817991,41.875,1552.01485239917
959,1.14,8,10,9,92.11600288655212,15.918642150765216,41.188,1319.17135654612
960,1.14,8,20,0,94.08352927710598,15.834715106197628,36.062,961.495687416656
961,1.14,8,20,1,90.63070402273944,15.437745383609233,36.844,937.320856070941
962,1.14,8,20,2,91.41568473385487,15.391900187770265,37.0,1108.61941509314
963,1.14,8,20,3,85.26934732514113,14.240512462553273,37.062,1011.59795598799
964,1.14,8,20,4,85.09645775434595,14.510405900991604,36.781,1209.538391387
965,1.14,8,20,5,90.26357479127708,15.48799478034508,35.562,976.733740354861
966,1.14,8,20,6,92.48833969359426,15.800516744151352,37.312,1025.19859057108
967,1.14,8,20,7,85.17977532853118,14.377764288989052,37.719,1278.69371699529
968,1.14,8,20,8,91.82016813095711,15.19913674622229,37.125,1272.54608382157
969,1.14,8,20,9,88.91512440644131,15.109659133676129,36.938,1132.16330075731
970,1.14,8,30,0,91.85274650496406,15.475994091858285,33.312,885.351047253985
971,1.14,8,30,1,89.22749882666999,15.093873454775526,34.531,895.837651846253
972,1.14,8,30,2,90.48544146574773,15.285385819849337,34.125,1109.47924312232
973,1.14,8,30,3,84.60712271137083,14.268998513754624,34.219,863.282284860798
974,1.14,8,30,4,83.24491741646148,14.121978957734884,34.844,992.749411924118
975,1.14,8,30,5,88.70278421714163,15.11523904694389,32.875,963.454323317605
976,1.14,8,30,6,90.21003034443042,15.3887354306166,34.156,962.457911077339
977,1.14,8,30,7,83.63206466307162,13.966625910088853,33.188,1155.56098607929
978,1.14,8,30,8,90.57768005892916,14.969342399949516,35.469,1244.88414514408
979,1.14,8,30,9,87.26641629910267,14.806783797970064,35.312,1064.04191698527
980,1.14,8,40,0,89.32266024508156,15.015732745080252,31.5,844.297222643042
981,1.14,8,40,1,87.75994443453456,14.892793383224872,32.406,854.167539612418
982,1.14,8,40,2,87.77689920806598,14.77916764466184,32.156,969.052905583531
983,1.14,8,40,3,82.90066645026802,13.851956627001211,30.625,845.060409490843
984,1.14,8,40,4,81.54001823166512,13.835536174635164,32.75,895.629151354419
985,1.14,8,40,5,86.70561729747469,14.765165119100024,31.688,855.802386919387
986,1.14,8,40,6,87.64914417294517,14.90269077712898,31.656,909.562638809183
987,1.14,8,40,7,81.97864030151207,13.631062927084988,33.094,1057.81524744347
988,1.14,8,40,8,88.24184949070484,14.640797642680996,33.344,1101.74588512862
989,1.14,8,40,9,85.21935952463862,14.394988161276771,34.188,941.142414960514
990,1.14,8,50,0,87.34297180065323,14.55108259536522,30.844,805.923005909203
991,1.14,8,50,1,85.87185572928516,14.490884346911546,32.219,792.244007594456
992,1.14,8,50,2,86.40071630657141,14.547359123574624,30.438,890.831059351191
993,1.14,8,50,3,82.09645346327711,13.567870263620014,30.531,821.713333412086
994,1.14,8,50,4,80.4855951101125,13.589995619816683,30.25,837.966503038412
995,1.14,8,50,5,85.47652533493759,14.506254561778794,29.688,780.007626501008
996,1.14,8,50,6,85.69574610680586,14.561346546554136,31.406,845.741854882623
997,1.14,8,50,7,80.66914100948796,13.447549007278754,31.656,983.927871594276
998,1.14,8,50,8,86.16615291604022,14.266845986604626,30.312,1051.06794591435
999,1.14,8,50,9,84.25857449981557,14.194183114020651,31.469,849.270569872448
1000,1.14,12,10,0,108.23128457434092,18.39939562855393,37.188,1449.4836343583
1001,1.14,12,10,1,106.6246011438255,18.0563168558842,35.781,1167.14528175498
1002,1.14,12,10,2,107.93673110103218,18.231770181493133,37.094,1320.64765303061
1003,1.14,12,10,3,106.7744376650163,18.360702410915906,37.938,1364.12458550397
1004,1.14,12,10,4,104.70448992724512,17.778547116746523,39.75,1649.21627009062
1005,1.14,12,10,5,114.31254443129278,19.029059077317388,37.781,1473.14590091026
1006,1.14,12,10,6,117.37470509640826,19.90310597810413,37.344,1440.17991288279
1007,1.14,12,10,7,110.29333292157423,18.45029112031787,36.688,1304.40224575928
1008,1.14,12,10,8,111.27297032796628,18.88108116278321,36.781,1332.39711765103
1009,1.14,12,10,9,105.27333163805469,17.76765982908769,38.562,1301.70496300892
1010,1.14,12,20,0,105.3012953689456,17.778858146293985,34.281,1202.26426119904
1011,1.14,12,20,1,103.29601763921023,17.312971725479585,32.562,991.652512156831
1012,1.14,12,20,2,106.19453814368738,17.953054174777908,34.594,1116.06247520939
1013,1.14,12,20,3,104.038141983421,17.704165478569713,34.688,1242.30210091154
1014,1.14,12,20,4,101.42230783753791,17.127486179460828,36.281,1421.19854243019
1015,1.14,12,20,5,111.5355562497195,18.374074874970788,35.188,1232.8772076599
1016,1.14,12,20,6,115.36341214687408,19.27578490348045,34.219,1279.05550776936
1017,1.14,12,20,7,107.3089401611864,17.832885395317618,32.344,1256.76736038079
1018,1.14,12,20,8,109.14644241090336,18.438735446836866,32.688,1152.88208595823
1019,1.14,12,20,9,101.97027664049608,17.129714073337247,34.344,1167.22863580448
1020,1.14,12,30,0,102.4732040048558,17.24393234350823,32.375,1111.32118972464
1021,1.14,12,30,1,100.655930953411,16.764836058211575,31.719,956.633641848082
1022,1.14,12,30,2,103.54794777585744,17.41991498964729,30.906,1063.22954995537
1023,1.14,12,30,3,101.5493705671843,17.117978014125576,31.5,1158.62285916662
1024,1.14,12,30,4,98.21333977882468,16.5323125211938,33.062,1234.88666965512
1025,1.14,12,30,5,108.5531049028554,17.893032066204352,32.938,1212.79614764496
1026,1.14,12,30,6,113.08868329816248,18.912606809863927,32.875,1126.88665537476
1027,1.14,12,30,7,105.408726710159,17.518299100670465,31.969,1224.41919264957
1028,1.14,12,30,8,107.3778023743582,18.00882577901516,31.562,1023.83792271886
1029,1.14,12,30,9,99.33369475974165,16.522334360245342,32.219,1109.71160556773
1030,1.14,12,40,0,100.83986204645365,16.959586987310008,30.844,1043.55764365457
1031,1.14,12,40,1,98.49324651665472,16.378729300655802,29.844,849.693184322298
1032,1.14,12,40,2,101.37380616789784,17.0212460871721,29.0,996.908185023991
1033,1.14,12,40,3,98.9624589122016,16.740382445655793,28.844,1131.98091127893
1034,1.14,12,40,4,95.1501483252722,15.916458997432262,32.125,1081.6100371585
1035,1.14,12,40,5,106.13624413934876,17.448673295468687,31.531,1079.20362316136
1036,1.14,12,40,6,111.7398712616961,18.663380663388185,30.594,1092.64915545803
1037,1.14,12,40,7,103.85236789820634,17.216085244184296,30.594,1087.81758120673
1038,1.14,12,40,8,105.62626810801343,17.641465854006007,29.656,968.20410653562
1039,1.14,12,40,9,97.85359811607562,16.256366155561647,31.375,1002.54191659479
1040,1.14,12,50,0,98.14581708898056,16.463142922463188,28.594,919.037769871961
1041,1.14,12,50,1,95.58425732647832,15.864721344592484,27.906,869.645507368094
1042,1.14,12,50,2,98.7935730118099,16.483074154292634,28.344,897.603596321258
1043,1.14,12,50,3,96.226332714886,16.223326045800107,28.75,987.170816586958
1044,1.14,12,50,4,93.2233534714411,15.5158262734374,28.062,1011.20512846501
1045,1.14,12,50,5,104.58721968155083,17.21047119369618,29.344,921.182264965171
1046,1.14,12,50,6,109.60920377855186,18.182503045755663,29.688,1027.56874138469
1047,1.14,12,50,7,101.74290034537084,16.721952200577416,28.562,954.815786670258
1048,1.14,12,50,8,103.79359912741576,17.337730489714385,26.875,864.090699850272
1049,1.14,12,50,9,96.2704400932691,15.969667352897464,29.375,926.336169875817
1050,1.14,16,10,0,120.82754990480858,20.20431595842223,34.562,1496.80911773809
1051,1.14,16,10,1,123.84355308937592,20.78606660706548,35.031,1463.34377305312
1052,1.14,16,10,2,118.6812890408914,20.04311085692308,36.531,1536.29160536316
1053,1.14,16,10,3,125.7213160518579,20.66846991831462,34.219,1517.04490084283
1054,1.14,16,10,4,127.45197280070626,21.27890240537436,34.875,1470.43261503532
1055,1.14,16,10,5,116.70873023444312,19.942231244527697,36.781,1349.43049052923
1056,1.14,16,10,6,128.01253919759117,21.89725850683301,36.594,1276.23836569661
1057,1.14,16,10,7,111.78737999311888,18.84034294269739,35.938,1627.41156152899
1058,1.14,16,10,8,115.93465540976278,19.839988921452505,34.5,1437.0838989011
1059,1.14,16,10,9,122.1579533471624,20.79132431328569,36.312,1447.38435491804
1060,1.14,16,20,0,118.31749620212992,19.721576375744668,30.25,1301.73666412886
1061,1.14,16,20,1,120.34983894127626,20.153996340263262,32.344,1274.67185690939
1062,1.14,16,20,2,115.29939585969812,19.32843229768465,32.75,1349.04387041279
1063,1.14,16,20,3,122.61579018955958,20.04247877508445,32.375,1422.32823370967
1064,1.14,16,20,4,125.68396778733842,20.93777465961692,32.406,1290.89756152796
1065,1.14,16,20,5,114.1561973803224,19.32188214358452,34.781,1245.69673224621
1066,1.14,16,20,6,123.40493929004212,20.99340890542292,33.188,1080.23280889659
1067,1.14,16,20,7,109.37558309311304,18.316588906969425,33.281,1420.10507875024
1068,1.14,16,20,8,112.67149584061823,19.20420875134743,30.281,1308.26189021371
1069,1.14,16,20,9,118.59107452160094,20.100810879968627,33.75,1250.30274213032
1070,1.14,16,30,0,115.51358741267887,19.18125015355196,30.531,1247.74701249994
1071,1.14,16,30,1,115.8000387996225,19.363850595390325,28.938,1205.80788165301
1072,1.14,16,30,2,111.97950147388757,18.72739280219833,29.906,1195.35556452405
1073,1.14,16,30,3,120.3335198392496,19.704400937461585,29.781,1242.43888939947
1074,1.14,16,30,4,122.10160607847916,20.278356875142475,28.031,1176.04783660872
1075,1.14,16,30,5,111.58065612658793,18.803565530348784,33.156,1131.91311295522
1076,1.14,16,30,6,119.01989681824055,20.151373554230112,29.875,994.664125711538
1077,1.14,16,30,7,107.2310193443232,17.937228452516514,30.125,1303.96637283523
1078,1.14,16,30,8,109.56978359239598,18.56271436376888,28.5,1140.79686472669
1079,1.14,16,30,9,115.7483176819488,19.57775431154505,30.375,1211.79571265115
1080,1.14,16,40,0,112.71801253051936,18.72349809647304,28.656,1150.44284875404
1081,1.14,16,40,1,111.70861091085231,18.641064263349307,27.688,1076.7438895461
1082,1.14,16,40,2,109.3671229800697,18.22354373423473,29.406,1074.14257787017
1083,1.14,16,40,3,117.93616404836126,19.31832673439008,26.781,1116.14280055721
1084,1.14,16,40,4,119.1250813413914,19.740391204969573,27.344,1140.5744795991
1085,1.14,16,40,5,108.93188881732416,18.34711676826755,29.531,1004.89567591512
1086,1.14,16,40,6,115.90771518736372,19.573731802815136,28.656,921.320479608571
1087,1.14,16,40,7,104.11110072864544,17.390264007778207,27.188,1095.61345766427
1088,1.14,16,40,8,107.10238022651,18.18164413715372,27.562,1059.24891255258
1089,1.14,16,40,9,112.52091297404894,19.004794225185616,29.312,1107.39255937673
1090,1.14,16,50,0,109.11715092330024,18.04445626901842,26.375,997.168353133934
1091,1.14,16,50,1,108.27869396591306,18.109271441985666,26.094,994.293670378995
1092,1.14,16,50,2,107.393471464268,17.962525900755516,26.5,920.829394170477
1093,1.14,16,50,3,114.3891054056628,18.722127609190547,24.594,1045.02616847771
1094,1.14,16,50,4,115.44743907277989,19.137616849099388,25.312,1015.40251969059
1095,1.14,16,50,5,105.59840292746148,17.773322778615352,26.5,928.592075691254
1096,1.14,16,50,6,112.58964919749845,18.94188806925959,26.812,860.127749067783
1097,1.14,16,50,7,101.7940921817542,16.962439497760645,26.562,1010.45709389615
1098,1.14,16,50,8,103.77100844598728,17.60355740973213,26.25,971.659866568928
1099,1.14,16,50,9,110.43700817215398,18.64663211897833,28.312,999.114460446601
1100,1.14,24,10,0,140.28368937822728,23.97286211944129,30.312,1429.50204325905
1101,1.14,24,10,1,149.6547842079573,25.41343538749404,32.375,1647.48907230687
1102,1.14,24,10,2,146.34316750497115,24.550987896156048,33.25,1300.58766570606
1103,1.14,24,10,3,146.36894663004975,24.515972666022552,31.125,1425.78591627081
1104,1.14,24,10,4,152.20126648624495,25.51582102538765,31.625,1393.32935267076
1105,1.14,24,10,5,147.89960454136963,24.870305678070054,32.812,1538.88953241246
1106,1.14,24,10,6,152.41543108353633,25.80438491276973,31.312,1740.92385822578
1107,1.14,24,10,7,143.87423372596092,24.58596724923126,34.688,1572.02085666872
1108,1.14,24,10,8,143.9764676651656,24.505390899882755,31.844,1848.59449421829
1109,1.14,24,10,9,155.44607320128242,25.89522955523856,31.375,1578.27816790893
1110,1.14,24,20,0,134.37550516394464,22.752759547407223,29.594,1281.95060866013
1111,1.14,24,20,1,142.61483459896792,24.051707956732777,27.781,1494.32440166781
1112,1.14,24,20,2,141.66202638822023,23.48926351531573,28.531,1228.5605518135
1113,1.14,24,20,3,141.5233131393654,23.54759860708772,30.062,1278.2834398635
1114,1.14,24,20,4,147.40187014289145,24.5227406846487,30.375,1253.75831906662
1115,1.14,24,20,5,140.89601254139438,23.49687903846089,30.125,1410.23803236814
1116,1.14,24,20,6,145.9965312783958,24.439801576077624,29.594,1605.66573076051
1117,1.14,24,20,7,138.2307691778574,23.54005549614712,30.469,1378.32959660448
1118,1.14,24,20,8,140.4085685355419,23.77149314236207,29.688,1813.98072515027
1119,1.14,24,20,9,151.10588969021683,24.972320787295047,29.375,1349.8274634809
1120,1.14,24,30,0,129.81927012427246,21.865455620330223,27.719,1146.89511751096
1121,1.14,24,30,1,137.51060017868818,23.113147454265352,28.281,1387.42178883656
1122,1.14,24,30,2,138.14636564147375,22.853650620239943,27.25,1168.21251388761
1123,1.14,24,30,3,136.7216891049628,22.63751041256268,27.938,1156.42992309044
1124,1.14,24,30,4,143.7995883218532,23.810792788632504,27.719,1148.74930278948
1125,1.14,24,30,5,136.5320021155965,22.784692853001275,26.188,1233.1870287313
1126,1.14,24,30,6,141.15648888806015,23.521347877054392,26.281,1426.52910783927
1127,1.14,24,30,7,131.85409442006875,22.45375257890915,29.0,1250.5466037834
1128,1.14,24,30,8,136.64208977760558,23.013838731880828,29.562,1649.77440474701
1129,1.14,24,30,9,146.49841401963562,24.12918661228201,28.562,1211.00531303554
1130,1.14,24,40,0,125.33786952750984,21.01321647321311,26.0,1040.32978073702
1131,1.14,24,40,1,133.50819598661104,22.38370198524101,25.969,1217.62288905668
1132,1.14,24,40,2,135.79237548873863,22.39152208461937,25.562,1063.45872327497
1133,1.14,24,40,3,132.60050917013191,21.929929196746908,27.375,1039.06100332311
1134,1.14,24,40,4,140.87009947238425,23.31226333086815,26.312,1094.59438884248
1135,1.14,24,40,5,132.61918308866746,22.051326052709403,25.906,1124.47809451922
1136,1.14,24,40,6,136.8822481637546,22.742105262793725,25.219,1420.35756944497
1137,1.14,24,40,7,128.46062030898418,21.782774490340834,26.094,1105.5739041369
1138,1.14,24,40,8,133.6746921668309,22.46057277168296,25.469,1445.61158663348
1139,1.14,24,40,9,142.72119104725286,23.372522048181533,25.344,1038.52148105989
1140,1.14,24,50,0,121.53839134448543,20.334126011610504,23.969,886.208842022008
1141,1.14,24,50,1,129.66594905900837,21.671719361373867,24.938,1160.0685372121
1142,1.14,24,50,2,132.59606534458462,21.774155810551203,24.375,950.567817362365
1143,1.14,24,50,3,130.07878871825864,21.439113414616987,23.094,1004.662366551
1144,1.14,24,50,4,137.9688942190505,22.833098673069667,23.719,1023.55404594249
1145,1.14,24,50,5,129.9055543509868,21.476716243523704,23.656,1056.5386084426
1146,1.14,24,50,6,133.8156802399722,22.1676986950872,24.719,1312.84438422179
1147,1.14,24,50,7,124.97969126173903,21.10248614192751,24.656,1007.94540991531
1148,1.14,24,50,8,130.5580757338745,21.88754265718678,25.844,1198.52301413545
1149,1.14,24,50,9,139.7868109448787,22.82384505808601,23.656,887.387966385854
1150,1.14,32,10,0,171.9283466816195,28.574780259659548,30.5,1463.79182538183
1151,1.14,32,10,1,167.7699245909798,28.05694037022262,30.594,1457.52037748591
1152,1.14,32,10,2,180.8092333412013,29.63836720182268,33.594,1472.56541427423
1153,1.14,32,10,3,167.65490712990703,27.808191266931217,30.812,1137.52857509641
1154,1.14,32,10,4,169.96542652518147,28.74995911429256,30.438,1667.3502494268
1155,1.14,32,10,5,162.9111696764081,27.132106024774423,32.219,1558.40505933917
1156,1.14,32,10,6,166.6390636156961,27.93940255936819,30.031,1235.88678646719
1157,1.14,32,10,7,169.2841881517558,27.738029092753138,31.156,1409.26060329024
1158,1.14,32,10,8,158.53004653609602,26.65384395062833,31.0,1221.95140933817
1159,1.14,32,10,9,167.80966673171852,28.40736612894029,29.906,1638.69800809794
1160,1.14,32,20,0,165.25000809471172,27.261457101940625,29.0,1313.25191571516
1161,1.14,32,20,1,162.53892063200252,27.014040538718405,30.094,1339.3052566913
1162,1.14,32,20,2,175.5373467751436,28.60765189651187,30.25,1279.62181170432
1163,1.14,32,20,3,161.1841846467208,26.59570518937172,28.5,1047.95122398591
1164,1.14,32,20,4,163.49055439939306,27.387000651390167,28.156,1511.90996128786
1165,1.14,32,20,5,157.45153209253718,26.04947927874297,28.969,1380.7204678596
1166,1.14,32,20,6,159.6261852036214,26.589418973739697,27.562,1135.80171308297
1167,1.14,32,20,7,165.39322537641115,26.918187041701643,28.719,1241.73288637635
1168,1.14,32,20,8,153.1329036686963,25.47897427257131,26.406,1102.46630205845
1169,1.14,32,20,9,161.86110995173206,27.22663939123624,28.875,1459.50027674138
1170,1.14,32,30,0,159.1859265534293,26.12479354946089,26.906,1224.25300601831
1171,1.14,32,30,1,158.36760846600367,26.285361734422047,29.062,1176.53072848803
1172,1.14,32,30,2,171.3357808999743,27.87435047680752,26.688,1131.95162197898
1173,1.14,32,30,3,156.9053453903247,25.79129595451549,26.375,934.939132092741
1174,1.14,32,30,4,158.37701269276468,26.398104183753308,25.5,1323.75049941271
1175,1.14,32,30,5,154.14608976216485,25.41466816844392,27.469,1169.29682747212
1176,1.14,32,30,6,155.48281631643044,25.714672515301007,26.781,1066.88148361938
1177,1.14,32,30,7,161.52392156914152,26.246169507600342,26.969,1100.55974335922
1178,1.14,32,30,8,148.7363087274495,24.642707543220634,26.094,929.337961038783
1179,1.14,32,30,9,156.48688084032568,26.18968978602411,25.375,1297.14799945365
1180,1.14,32,40,0,153.60722747504514,25.19623928574571,24.688,1126.57888969095
1181,1.14,32,40,1,153.80977527304276,25.43620514060992,24.906,1051.27075139178
1182,1.14,32,40,2,167.68044624609718,27.23544329752674,24.656,996.120287084881
1183,1.14,32,40,3,153.6078903682546,25.20246007537096,23.969,870.467539292772
1184,1.14,32,40,4,153.32111254752752,25.530497216842136,25.906,1277.29241966282
1185,1.14,32,40,5,150.36958089997455,24.726586106716336,25.219,1070.57012949264
1186,1.14,32,40,6,150.28130594792282,24.78557022023304,24.656,949.849881115236
1187,1.14,32,40,7,158.36827474075272,25.67392703277637,25.688,1008.61192627135
1188,1.14,32,40,8,146.3001600308657,24.17754059963246,25.406,854.277134166883
1189,1.14,32,40,9,153.06623290655585,25.621345095297915,23.812,1165.29132744328
1190,1.14,32,50,0,150.91490178866735,24.694187612226138,23.188,1056.74831483458
1191,1.14,32,50,1,150.66297557892867,24.783431813554675,25.156,979.423387466764
1192,1.14,32,50,2,163.37770982365694,26.507655592296874,23.281,954.270644476637
1193,1.14,32,50,3,150.42701032841512,24.62564801022867,21.938,768.09904879372
1194,1.14,32,50,4,149.20202184872537,24.797921994949228,22.5,1125.19327776296
1195,1.14,32,50,5,147.20597879893134,24.14544116122773,24.312,992.222237474082
1196,1.14,32,50,6,147.18641200336745,24.225568194085472,24.0,873.481812229697
1197,1.14,32,50,7,156.67991233245897,25.348567046167783,25.344,949.90268948237
1198,1.14,32,50,8,143.74395950702956,23.729316308195266,22.406,809.615701111897
1199,1.14,32,50,9,148.833787686655,24.858300954275787,22.094,1026.96172364577
1200,1.21,2,10,0,47.56437947860088,8.185539340591578,36.562,466.551737624588
1201,1.21,2,10,1,49.81024544350596,8.657207171793265,37.062,280.113681907057
1202,1.21,2,10,2,45.51719495087993,8.06275625681024,38.875,456.970649040757
1203,1.21,2,10,3,43.98286677818289,7.798926863658684,35.75,397.845897604917
1204,1.21,2,10,4,49.19496096447646,8.690621600179556,44.0,278.832132933123
1205,1.21,2,10,5,47.403864850331615,8.304906011711555,34.188,472.532135931728
1206,1.21,2,10,6,48.72129522539135,8.423267237158612,37.188,577.988732708097
1207,1.21,2,10,7,46.13473165605093,8.15005951366085,36.188,551.328063493495
1208,1.21,2,10,8,43.28501681709657,7.816382044441946,35.875,396.786079999597
1209,1.21,2,10,9,45.16286702112114,8.17554420156166,36.875,529.058371374134
1210,1.21,2,20,0,47.17307924776227,8.108154577445514,32.062,485.855626423635
1211,1.21,2,20,1,49.68648727817357,8.78378336534237,34.906,296.02168763528
1212,1.21,2,20,2,45.05011104350285,7.873805046003506,35.719,437.329744163169
1213,1.21,2,20,3,43.801920347237655,7.748337260281501,32.469,323.443423464588
1214,1.21,2,20,4,47.88708045590399,8.447293896169482,39.062,280.369144928802
1215,1.21,2,20,5,47.19296531612184,8.280245263936814,31.75,475.781806590983
1216,1.21,2,20,6,48.52527471481503,8.352351172152638,33.688,460.726726350398
1217,1.21,2,20,7,45.06047616431011,7.796508331307519,32.281,512.475069171781
1218,1.21,2,20,8,43.68142854821806,7.752482815448143,31.062,443.089996252513
1219,1.21,2,20,9,44.4448337917665,7.88700995432356,32.219,436.501265973424
1220,1.21,2,30,0,47.10057812826647,8.10058487544418,29.656,469.634139474092
1221,1.21,2,30,1,49.32214448890047,8.684656271331988,32.5,276.399897131689
1222,1.21,2,30,2,45.311776974279184,7.8651630359314195,33.25,400.062892579611
1223,1.21,2,30,3,43.690107562853385,7.784680928819304,30.156,277.97870491969
1224,1.21,2,30,4,48.00366746263092,8.330667811557387,37.156,281.728926998842
1225,1.21,2,30,5,46.46521905747865,8.154268249535509,28.719,361.438685756878
1226,1.21,2,30,6,47.90244739628944,8.179779397182536,30.875,456.607188359192
1227,1.21,2,30,7,44.80789468613793,7.627007938873895,29.469,449.65540973267
1228,1.21,2,30,8,42.82507641204256,7.515167881609614,28.156,368.352792511262
1229,1.21,2,30,9,44.6627817906605,7.977061019591399,30.0,389.544805220035
1230,1.21,2,40,0,46.85133970107588,7.919776841562559,28.906,433.355999535061
1231,1.21,2,40,1,49.47108108345776,8.686908921410177,32.062,276.183577103541
1232,1.21,2,40,2,45.10430879745839,7.728629742831523,30.719,431.549159971087
1233,1.21,2,40,3,43.80873017789056,8.012684621019655,28.25,266.354910239742
1234,1.21,2,40,4,48.21625148770931,8.50837787878074,35.562,270.272097672761
1235,1.21,2,40,5,46.59122293906795,8.133984567211495,26.969,344.523749200731
1236,1.21,2,40,6,48.83087021278128,8.46999989820425,29.594,434.783356745859
1237,1.21,2,40,7,44.61221508881259,7.669289141925456,27.188,448.649054303103
1238,1.21,2,40,8,43.28050480048124,7.651545291895385,28.031,325.014072442368
1239,1.21,2,40,9,44.205811769286186,7.674714280618744,28.594,344.609532706397
1240,1.21,2,50,0,46.83854084565047,7.993011555342231,26.281,474.257924992102
1241,1.21,2,50,1,48.60995020979592,8.544321698570217,29.406,270.59219296502
1242,1.21,2,50,2,44.64038981079134,7.6830560113057,29.25,438.271523564775
1243,1.21,2,50,3,42.28854633477231,7.54893448963402,25.688,269.355676854106
1244,1.21,2,50,4,47.77831384358719,8.32166415533139,32.875,278.748979281847
1245,1.21,2,50,5,45.761784229539,7.966701240399972,25.438,308.535768535164
1246,1.21,2,50,6,47.9711105861785,8.325264345224767,28.281,386.645072555425
1247,1.21,2,50,7,45.051585777639936,7.877347400022824,27.188,403.896379790775
1248,1.21,2,50,8,43.10606156710674,7.650522885900267,27.125,325.339012337809
1249,1.21,2,50,9,43.53015125343329,7.740007277834948,27.188,376.940434172055
1250,1.21,4,10,0,61.45599370230396,10.530787402241366,40.406,793.022874398032
1251,1.21,4,10,1,62.03079590390722,10.59527518648304,39.531,829.891317398918
1252,1.21,4,10,2,64.4756315267199,11.091622365714343,41.719,630.229939811661
1253,1.21,4,10,3,73.05464089512381,12.219404556924903,40.969,863.505844648531
1254,1.21,4,10,4,59.71980145365913,10.285162176454094,39.188,792.87104708738
1255,1.21,4,10,5,71.26383342302292,11.943141941012016,39.0,721.826754235867
1256,1.21,4,10,6,69.70740730467338,11.786235974843294,40.781,703.697514484485
1257,1.21,4,10,7,66.89303496504488,11.484808168723658,42.0,762.666333116265
1258,1.21,4,10,8,69.04082153394589,11.800403501698812,41.219,1018.94746648213
1259,1.21,4,10,9,70.33466329652735,11.977272530106555,37.312,780.430719297528
1260,1.21,4,20,0,60.884786655471615,10.415571057738704,36.875,798.621101589189
1261,1.21,4,20,1,60.68464122278618,10.199397519194632,37.438,796.091403608032
